lon,lat,slum,road_density,dist_industry
80.25734196644265,12.959282405449652,0,3.0,1577.741162502226
80.25826389590222,12.959285032292144,0,4.0,1633.2028537168835
80.25918582556464,12.95928765587237,0,8.0,1692.7598609727354
80.26010775542971,12.959290276190329,0,8.0,1755.995538847757
80.26102968549716,12.959292893246014,0,8.0,1822.5270143379441
80.26195161576672,12.959295507039425,0,5.5,1892.0066341110048
80.26287354623817,12.959298117570556,0,2.5,1964.121556589025
80.26379547691123,12.959300724839403,0,0.5,2038.5921305127893
80.20110178004909,12.960020185302684,0,10.0,2529.949160787018
80.20202369998232,12.960023011340688,0,7.0,2622.2516393693027
80.20294562013383,12.960025834116404,0,10.0,2715.0993654357144
80.20386754050334,12.960028653629822,0,6.0,2808.4382614193623
80.20478946109058,12.960031469880946,0,7.0,2902.2209378683538
80.20571138189537,12.96003428286977,0,5.0,2996.405726235584
80.20663330291738,12.96003709259629,0,7.0,3090.9558683713612
80.20755522415641,12.960039899060504,0,5.0,3185.838835256573
80.20847714561219,12.960042702262404,0,9.0,3281.02575245125
80.20939906728445,12.960045502201991,0,8.0,3376.4909139886413
80.21032098917298,12.96004829887926,0,8.0,3472.2113697569025
80.2112429112775,12.960051092294208,0,4.0,3568.166574065177
80.21216483359774,12.96005388244683,0,3.0,3664.3380854220572
80.21308675613348,12.960056669337122,0,3.0,3726.4243557949458
80.21400867888447,12.960059452965083,0,2.0,3634.790418048203
80.21493060185043,12.960062233330708,0,29.0,3543.6089353684056
80.21585252503112,12.960065010433995,0,0.0,3452.9157520125054
80.2167744484263,12.96006778427494,0,0.0,3362.75037642946
80.21769637203572,12.960070554853534,0,0.0,3273.156427341971
80.21861829585909,12.96007332216978,0,0.0,3184.182140132627
80.21954021989619,12.960076086223674,0,0.0,3095.8809417067623
80.22046214414678,12.960078847015213,0,0.0,3008.3121029743807
80.22138406861058,12.960081604544389,0,0.0,2921.5414788394064
80.22230599328735,12.9600843588112,0,0.0,2835.6423463225397
80.22322791817683,12.960087109815644,0,1.0,2750.696351824531
80.22414984327877,12.960089857557715,0,1.0,2666.794578445561
80.24166646024867,12.960141444802035,0,3.0,1443.5026150999547
80.24258838954695,12.960144127295964,0,4.0,1400.2088912581787
80.24351031905242,12.960146806527447,0,8.0,1362.8903398718776
80.2444322487648,12.960149482496488,0,2.0,1332.0492550473514
80.24535417868384,12.960152155203076,0,30.0,1308.1438595315644
80.24627610880928,12.96015482464721,0,4.0,1286.5456217319738
